eventType	type	gameid	time	roundNum	state
state	StateColorGrid	7216-460382d4-3246-45d0-a241-751eac1380bc	1523987274878	21	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[211,76,50]},{"color":[56,69,50]},{"color":[64,1,50]},{"color":[86,9,50]},{"color":[192,73,50]},{"color":[5,90,50]},{"color":[241,28,50]},{"color":[313,2,50]},{"color":[257,41,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[298,59,50]},{"color":[266,74,50]},{"color":[78,85,50]},{"color":[233,23,50]},{"color":[83,27,50]},{"color":[194,20,50]},{"color":[197,83,50]},{"color":[249,30,50]},{"color":[24,82,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[180,67,50]},{"color":[198,49,50]},{"color":[260,90,50]},{"color":[1,86,50]},{"color":[303,54,50]},{"color":[51,48,50]},{"color":[335,27,50]},{"color":[108,81,50]},{"color":[104,14,50]}]}],"target":0,"speakerOrder":[2,1,0],"listenerOrder":[0,1,2],"condition":{"name":"FAR"}}
state	StateColorGrid	7216-460382d4-3246-45d0-a241-751eac1380bc	1523987286191	22	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[204,3,50]},{"color":[124,27,50]},{"color":[272,58,50]},{"color":[323,78,50]},{"color":[179,4,50]},{"color":[252,89,50]},{"color":[152,50,50]},{"color":[11,57,50]},{"color":[280,62,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[54,48,50]},{"color":[199,87,50]},{"color":[23,59,50]},{"color":[118,46,50]},{"color":[357,90,50]},{"color":[146,81,50]},{"color":[252,48,50]},{"color":[250,53,50]},{"color":[8,4,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[176,95,50]},{"color":[322,39,50]},{"color":[334,89,50]},{"color":[2,95,50]},{"color":[126,99,50]},{"color":[328,66,50]},{"color":[56,16,50]},{"color":[297,93,50]},{"color":[153,58,50]}]}],"target":1,"speakerOrder":[0,2,1],"listenerOrder":[0,2,1],"condition":{"name":"FAR"}}
state	StateColorGrid	7216-460382d4-3246-45d0-a241-751eac1380bc	1523987304790	23	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[108,55,50]},{"color":[23,3,50]},{"color":[2,18,50]},{"color":[94,10,50]},{"color":[176,81,50]},{"color":[317,67,50]},{"color":[149,34,50]},{"color":[153,90,50]},{"color":[162,17,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[71,83,50]},{"color":[145,9,50]},{"color":[299,5,50]},{"color":[151,25,50]},{"color":[159,77,50]},{"color":[275,72,50]},{"color":[123,56,50]},{"color":[128,86,50]},{"color":[41,3,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[114,92,50]},{"color":[165,17,50]},{"color":[351,29,50]},{"color":[58,16,50]},{"color":[170,98,50]},{"color":[297,88,50]},{"color":[167,72,50]},{"color":[147,69,50]},{"color":[179,19,50]}]}],"target":2,"speakerOrder":[0,2,1],"listenerOrder":[2,1,0],"condition":{"name":"CLOSE"}}
state	StateColorGrid	7216-460382d4-3246-45d0-a241-751eac1380bc	1523987351365	24	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[78,40,50]},{"color":[50,81,50]},{"color":[157,56,50]},{"color":[106,62,50]},{"color":[163,78,50]},{"color":[304,35,50]},{"color":[213,3,50]},{"color":[23,69,50]},{"color":[183,61,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[196,11,50]},{"color":[212,7,50]},{"color":[249,55,50]},{"color":[11,73,50]},{"color":[276,36,50]},{"color":[96,35,50]},{"color":[27,53,50]},{"color":[171,8,50]},{"color":[115,61,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[262,1,50]},{"color":[210,99,50]},{"color":[271,64,50]},{"color":[356,75,50]},{"color":[224,20,50]},{"color":[149,24,50]},{"color":[24,98,50]},{"color":[197,57,50]},{"color":[114,91,50]}]}],"target":2,"speakerOrder":[1,0,2],"listenerOrder":[2,0,1],"condition":{"name":"SPLIT"}}
state	StateColorGrid	7216-460382d4-3246-45d0-a241-751eac1380bc	1523987369500	25	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[274,84,50]},{"color":[347,4,50]},{"color":[268,1,50]},{"color":[98,53,50]},{"color":[61,22,50]},{"color":[320,61,50]},{"color":[86,34,50]},{"color":[111,1,50]},{"color":[97,42,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[31,19,50]},{"color":[36,93,50]},{"color":[68,22,50]},{"color":[183,37,50]},{"color":[94,0,50]},{"color":[214,83,50]},{"color":[353,95,50]},{"color":[241,25,50]},{"color":[170,9,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[265,83,50]},{"color":[281,18,50]},{"color":[23,29,50]},{"color":[55,43,50]},{"color":[120,41,50]},{"color":[269,46,50]},{"color":[61,26,50]},{"color":[107,13,50]},{"color":[151,95,50]}]}],"target":2,"speakerOrder":[0,2,1],"listenerOrder":[0,2,1],"condition":{"name":"SPLIT"}}
state	StateColorGrid	7216-460382d4-3246-45d0-a241-751eac1380bc	1523987388980	26	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[133,98,50]},{"color":[82,79,50]},{"color":[75,48,50]},{"color":[217,90,50]},{"color":[84,33,50]},{"color":[172,13,50]},{"color":[200,31,50]},{"color":[281,59,50]},{"color":[252,89,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[103,20,50]},{"color":[193,14,50]},{"color":[3,1,50]},{"color":[142,33,50]},{"color":[173,35,50]},{"color":[71,43,50]},{"color":[355,44,50]},{"color":[140,38,50]},{"color":[69,37,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[175,42,50]},{"color":[305,52,50]},{"color":[280,65,50]},{"color":[61,78,50]},{"color":[35,2,50]},{"color":[313,12,50]},{"color":[37,10,50]},{"color":[42,58,50]},{"color":[328,94,50]}]}],"target":1,"speakerOrder":[0,1,2],"listenerOrder":[0,2,1],"condition":{"name":"FAR"}}
state	StateColorGrid	7216-460382d4-3246-45d0-a241-751eac1380bc	1523987465357	27	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[225,7,50]},{"color":[234,48,50]},{"color":[98,82,50]},{"color":[252,73,50]},{"color":[101,34,50]},{"color":[153,77,50]},{"color":[209,30,50]},{"color":[64,82,50]},{"color":[128,18,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[65,72,50]},{"color":[180,58,50]},{"color":[243,82,50]},{"color":[239,16,50]},{"color":[257,35,50]},{"color":[229,99,50]},{"color":[65,42,50]},{"color":[323,90,50]},{"color":[220,87,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[110,69,50]},{"color":[188,16,50]},{"color":[231,34,50]},{"color":[264,12,50]},{"color":[266,9,50]},{"color":[269,74,50]},{"color":[126,40,50]},{"color":[285,53,50]},{"color":[241,75,50]}]}],"target":2,"speakerOrder":[1,2,0],"listenerOrder":[0,2,1],"condition":{"name":"SPLIT"}}
state	StateColorGrid	7216-460382d4-3246-45d0-a241-751eac1380bc	1523987485630	28	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[324,48,50]},{"color":[20,95,50]},{"color":[304,7,50]},{"color":[127,93,50]},{"color":[308,48,50]},{"color":[280,28,50]},{"color":[185,49,50]},{"color":[117,90,50]},{"color":[154,93,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[174,64,50]},{"color":[212,56,50]},{"color":[192,28,50]},{"color":[112,19,50]},{"color":[351,22,50]},{"color":[163,79,50]},{"color":[216,84,50]},{"color":[318,9,50]},{"color":[35,5,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[15,2,50]},{"color":[139,3,50]},{"color":[18,75,50]},{"color":[38,77,50]},{"color":[135,16,50]},{"color":[59,15,50]},{"color":[133,86,50]},{"color":[14,37,50]},{"color":[284,49,50]}]}],"target":0,"speakerOrder":[0,1,2],"listenerOrder":[1,2,0],"condition":{"name":"FAR"}}
state	StateColorGrid	7216-460382d4-3246-45d0-a241-751eac1380bc	1523987497648	29	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[235,0,50]},{"color":[85,37,50]},{"color":[183,48,50]},{"color":[67,69,50]},{"color":[120,96,50]},{"color":[153,62,50]},{"color":[328,27,50]},{"color":[323,48,50]},{"color":[223,94,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[149,49,50]},{"color":[224,27,50]},{"color":[154,64,50]},{"color":[40,86,50]},{"color":[22,90,50]},{"color":[208,36,50]},{"color":[132,13,50]},{"color":[269,85,50]},{"color":[320,17,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[65,26,50]},{"color":[165,53,50]},{"color":[347,16,50]},{"color":[102,0,50]},{"color":[170,55,50]},{"color":[245,66,50]},{"color":[196,55,50]},{"color":[163,38,50]},{"color":[35,61,50]}]}],"target":0,"speakerOrder":[2,1,0],"listenerOrder":[1,0,2],"condition":{"name":"FAR"}}
state	StateColorGrid	7216-460382d4-3246-45d0-a241-751eac1380bc	1523987521185	30	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[311,7,50]},{"color":[215,12,50]},{"color":[358,70,50]},{"color":[287,75,50]},{"color":[338,87,50]},{"color":[100,4,50]},{"color":[15,75,50]},{"color":[104,2,50]},{"color":[175,25,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[54,70,50]},{"color":[140,24,50]},{"color":[303,82,50]},{"color":[51,47,50]},{"color":[54,34,50]},{"color":[224,51,50]},{"color":[85,57,50]},{"color":[138,95,50]},{"color":[70,44,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[259,90,50]},{"color":[342,68,50]},{"color":[161,96,50]},{"color":[16,98,50]},{"color":[237,4,50]},{"color":[178,50,50]},{"color":[344,57,50]},{"color":[222,75,50]},{"color":[279,28,50]}]}],"target":0,"speakerOrder":[2,1,0],"listenerOrder":[0,1,2],"condition":{"name":"FAR"}}
state	StateColorGrid	7216-460382d4-3246-45d0-a241-751eac1380bc	1523987555007	31	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[175,12,50]},{"color":[26,61,50]},{"color":[142,5,50]},{"color":[18,89,50]},{"color":[34,14,50]},{"color":[207,89,50]},{"color":[298,55,50]},{"color":[144,19,50]},{"color":[114,38,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[94,39,50]},{"color":[128,48,50]},{"color":[223,19,50]},{"color":[60,46,50]},{"color":[355,36,50]},{"color":[47,68,50]},{"color":[217,76,50]},{"color":[123,99,50]},{"color":[207,99,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[256,78,50]},{"color":[343,61,50]},{"color":[37,91,50]},{"color":[32,27,50]},{"color":[176,56,50]},{"color":[224,7,50]},{"color":[89,56,50]},{"color":[16,97,50]},{"color":[27,17,50]}]}],"target":1,"speakerOrder":[0,2,1],"listenerOrder":[1,0,2],"condition":{"name":"FAR"}}
state	StateColorGrid	7216-460382d4-3246-45d0-a241-751eac1380bc	1523987652805	32	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[92,17,50]},{"color":[55,22,50]},{"color":[135,99,50]},{"color":[16,16,50]},{"color":[309,72,50]},{"color":[151,93,50]},{"color":[196,91,50]},{"color":[187,92,50]},{"color":[139,39,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[186,4,50]},{"color":[77,51,50]},{"color":[70,72,50]},{"color":[128,3,50]},{"color":[330,63,50]},{"color":[162,68,50]},{"color":[197,52,50]},{"color":[195,56,50]},{"color":[80,35,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[79,6,50]},{"color":[84,26,50]},{"color":[107,54,50]},{"color":[24,12,50]},{"color":[300,79,50]},{"color":[109,42,50]},{"color":[183,42,50]},{"color":[181,39,50]},{"color":[99,18,50]}]}],"target":0,"speakerOrder":[0,2,1],"listenerOrder":[0,2,1],"condition":{"name":"CLOSE"}}
state	StateColorGrid	7216-460382d4-3246-45d0-a241-751eac1380bc	1523987733612	33	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[103,63,50]},{"color":[214,20,50]},{"color":[298,94,50]},{"color":[103,92,50]},{"color":[26,84,50]},{"color":[310,36,50]},{"color":[48,70,50]},{"color":[292,10,50]},{"color":[187,8,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[114,98,50]},{"color":[335,2,50]},{"color":[321,43,50]},{"color":[129,71,50]},{"color":[37,42,50]},{"color":[338,46,50]},{"color":[46,43,50]},{"color":[232,16,50]},{"color":[118,6,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[87,57,50]},{"color":[188,18,50]},{"color":[330,66,50]},{"color":[152,92,50]},{"color":[18,34,50]},{"color":[304,59,50]},{"color":[34,84,50]},{"color":[260,17,50]},{"color":[256,0,50]}]}],"target":2,"speakerOrder":[0,2,1],"listenerOrder":[0,2,1],"condition":{"name":"CLOSE"}}
state	StateColorGrid	7216-460382d4-3246-45d0-a241-751eac1380bc	1523987770060	34	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[100,25,50]},{"color":[271,34,50]},{"color":[241,11,50]},{"color":[306,43,50]},{"color":[326,52,50]},{"color":[279,12,50]},{"color":[3,23,50]},{"color":[218,67,50]},{"color":[164,60,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[65,24,50]},{"color":[261,97,50]},{"color":[222,10,50]},{"color":[333,22,50]},{"color":[342,82,50]},{"color":[318,49,50]},{"color":[344,13,50]},{"color":[205,75,50]},{"color":[170,21,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[73,51,50]},{"color":[268,73,50]},{"color":[283,33,50]},{"color":[338,73,50]},{"color":[331,70,50]},{"color":[331,12,50]},{"color":[353,29,50]},{"color":[223,41,50]},{"color":[137,22,50]}]}],"target":1,"speakerOrder":[1,0,2],"listenerOrder":[1,0,2],"condition":{"name":"CLOSE"}}
state	StateColorGrid	7216-460382d4-3246-45d0-a241-751eac1380bc	1523987793074	35	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[289,80,50]},{"color":[82,85,50]},{"color":[80,54,50]},{"color":[82,0,50]},{"color":[8,87,50]},{"color":[91,67,50]},{"color":[142,69,50]},{"color":[187,12,50]},{"color":[22,78,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[229,87,50]},{"color":[357,91,50]},{"color":[116,9,50]},{"color":[61,59,50]},{"color":[114,17,50]},{"color":[169,54,50]},{"color":[210,62,50]},{"color":[351,52,50]},{"color":[180,41,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[214,19,50]},{"color":[280,1,50]},{"color":[334,86,50]},{"color":[155,25,50]},{"color":[169,60,50]},{"color":[327,36,50]},{"color":[18,13,50]},{"color":[351,9,50]},{"color":[130,35,50]}]}],"target":0,"speakerOrder":[0,2,1],"listenerOrder":[0,1,2],"condition":{"name":"FAR"}}
state	StateColorGrid	7216-460382d4-3246-45d0-a241-751eac1380bc	1523987843596	36	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[187,51,50]},{"color":[137,91,50]},{"color":[152,43,50]},{"color":[269,29,50]},{"color":[37,53,50]},{"color":[259,50,50]},{"color":[304,63,50]},{"color":[230,56,50]},{"color":[300,91,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[155,22,50]},{"color":[69,74,50]},{"color":[133,35,50]},{"color":[313,28,50]},{"color":[26,34,50]},{"color":[282,22,50]},{"color":[270,83,50]},{"color":[249,84,50]},{"color":[313,75,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[269,26,50]},{"color":[1,99,50]},{"color":[212,28,50]},{"color":[137,35,50]},{"color":[134,15,50]},{"color":[213,82,50]},{"color":[119,4,50]},{"color":[289,9,50]},{"color":[219,25,50]}]}],"target":0,"speakerOrder":[2,0,1],"listenerOrder":[1,0,2],"condition":{"name":"SPLIT"}}
state	StateColorGrid	7216-460382d4-3246-45d0-a241-751eac1380bc	1523987868141	37	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[291,75,50]},{"color":[128,70,50]},{"color":[217,74,50]},{"color":[69,82,50]},{"color":[134,57,50]},{"color":[298,15,50]},{"color":[251,69,50]},{"color":[2,96,50]},{"color":[116,54,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[61,71,50]},{"color":[322,20,50]},{"color":[250,1,50]},{"color":[46,15,50]},{"color":[276,42,50]},{"color":[136,42,50]},{"color":[175,91,50]},{"color":[69,1,50]},{"color":[1,49,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[303,71,50]},{"color":[85,64,50]},{"color":[235,35,50]},{"color":[118,70,50]},{"color":[91,53,50]},{"color":[326,63,50]},{"color":[259,39,50]},{"color":[354,48,50]},{"color":[158,43,50]}]}],"target":0,"speakerOrder":[2,0,1],"listenerOrder":[0,1,2],"condition":{"name":"SPLIT"}}
state	StateColorGrid	7216-460382d4-3246-45d0-a241-751eac1380bc	1523987914872	38	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[113,74,50]},{"color":[46,13,50]},{"color":[204,34,50]},{"color":[319,50,50]},{"color":[10,4,50]},{"color":[77,16,50]},{"color":[30,41,50]},{"color":[83,61,50]},{"color":[99,98,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[78,47,50]},{"color":[47,24,50]},{"color":[191,12,50]},{"color":[314,81,50]},{"color":[238,3,50]},{"color":[21,2,50]},{"color":[28,92,50]},{"color":[110,38,50]},{"color":[148,96,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[67,87,50]},{"color":[53,33,50]},{"color":[198,26,50]},{"color":[288,44,50]},{"color":[257,9,50]},{"color":[42,23,50]},{"color":[14,52,50]},{"color":[151,85,50]},{"color":[92,49,50]}]}],"target":0,"speakerOrder":[1,2,0],"listenerOrder":[0,1,2],"condition":{"name":"CLOSE"}}
state	StateColorGrid	7216-460382d4-3246-45d0-a241-751eac1380bc	1523987974105	39	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[173,13,50]},{"color":[137,55,50]},{"color":[313,46,50]},{"color":[76,49,50]},{"color":[116,25,50]},{"color":[217,56,50]},{"color":[32,65,50]},{"color":[100,24,50]},{"color":[247,63,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[150,14,50]},{"color":[109,17,50]},{"color":[300,91,50]},{"color":[118,70,50]},{"color":[154,42,50]},{"color":[216,20,50]},{"color":[34,24,50]},{"color":[85,6,50]},{"color":[245,45,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[312,56,50]},{"color":[36,83,50]},{"color":[32,4,50]},{"color":[359,37,50]},{"color":[320,7,50]},{"color":[170,64,50]},{"color":[301,35,50]},{"color":[341,97,50]},{"color":[10,11,50]}]}],"target":0,"speakerOrder":[2,1,0],"listenerOrder":[2,0,1],"condition":{"name":"SPLIT"}}
